File Name,Area,Perimeter,Hu Moment 1,Hu Moment 2,Hu Moment 3,Hu Moment 4,Hu Moment 5,Hu Moment 6,Hu Moment 7,Label
0894.jpg,30977.5,779.6984843015671,0.19518262247773438,0.007758928660518272,0.00024125596279755206,1.9799420622634153e-05,2.26269031567402e-10,-1.3363653378452342e-06,1.3495781895642049e-09,29
0863.jpg,37337.0,783.798989534378,0.17479038703112326,0.002768171252612262,4.659536856882502e-06,1.1638315900716892e-08,-2.6689375290704485e-15,-4.445840390050542e-10,-4.713109094384382e-16,40
0540.jpg,37327.5,784.3847759962082,0.1742410036290915,0.00262019593011175,1.46540077264071e-06,9.952487053471455e-09,-1.1348275618485585e-15,-2.5436922042732875e-10,3.959527890510492e-16,99
0072.jpg,34112.5,767.9827550649643,0.1804880658331628,0.0045516533610952155,0.00012345199569928158,8.396877629209715e-07,9.120922164728417e-13,2.1695400201300965e-08,-8.500412636201473e-12,27
0769.jpg,36947.0,765.0538221597672,0.17334143491914264,0.0024791318033554528,5.0429807959852306e-08,3.562302114425148e-10,7.024683247461419e-19,1.1262685851007347e-11,-1.3365059005012692e-18,63
0855.jpg,33607.5,777.923879981041,0.17094588188582088,0.0019126430459502337,1.2762464302005247e-05,5.889505405270483e-08,2.929057563218976e-14,-2.5634185665344448e-09,-4.182394254654619e-14,62
0611.jpg,37126.5,778.6690467596054,0.1735655850486277,0.0025496631786920874,1.1464004511185647e-06,4.604560594492348e-09,-1.3176741921833655e-16,2.0329821092180265e-10,-3.0749894491667416e-16,47
1085.jpg,36384.0,775.5979790687561,0.17312718676092395,0.0023377453800846803,1.2065559602844858e-05,7.102554726639204e-08,-8.673124762374094e-16,-3.1673779090619026e-09,-6.57442582615228e-14,6
0604.jpg,34353.0,756.3675310611725,0.17073760578508063,0.0016220555702925325,3.51351256222996e-06,7.668103381088616e-08,-1.0497456408375235e-14,1.3233156801177102e-09,3.8392532554115596e-14,66
0554.jpg,36718.5,775.8406196832657,0.17399987057057834,0.002736573916271142,9.05410965593009e-06,2.1687679149412241e-07,2.2091581191788784e-13,-7.385322491074564e-09,-2.0870177394092086e-13,88
0293.jpg,32252.5,749.0365777015686,0.17490518324584553,0.003016640018627409,7.909359700995548e-06,3.7146973914591406e-07,5.920332591515904e-13,1.7148742596199546e-08,2.3435586023162384e-13,39
0436.jpg,36384.0,775.5979790687561,0.17312718676092395,0.0023377453800846803,1.2065559602844858e-05,7.102554726639204e-08,-8.673124762374094e-16,-3.1673779090619026e-09,-6.57442582615228e-14,6
1081.jpg,36725.0,781.4558436870575,0.175724701764525,0.0031026267326476897,4.1313796512823844e-07,1.1143157795458939e-08,-7.10294924760897e-16,-5.947843875594334e-10,-2.590706752185823e-16,12
0342.jpg,36560.0,781.1126978397369,0.17591502190796857,0.003141247521273602,1.7424128654213485e-06,1.557997109392239e-08,-1.5146055880836577e-15,-5.3576077571350814e-11,2.0725462370283484e-15,33
0775.jpg,35278.5,789.2132030725479,0.17407707829955074,0.0019428269298352781,0.0001658684771155869,6.8577221151837836e-06,1.4305139459863152e-10,1.5192174146958285e-07,-1.8174186485834733e-10,37
0734.jpg,31768.5,752.7523070573807,0.18227616451606982,0.004903604513897996,0.0002913161849197792,2.631814763713634e-06,5.8411047625686e-11,1.6495533145267296e-07,4.3572816048629355e-11,52
